transaction_id,merchant_id,merchant_name,customer_id,customer_name,customer_email,amount,currency,payment_method,card_network,card_last4,status,error_code,error_message,created_at,captured_at
TXN_10156,MER_002,GreenLeaf Pharmacy,CUST_9608,Customer 156,cust156@example.com,16640.97,INR,upi,,,captured,,,2026-09-01 13:12:00,2026-09-01 13:12:42
TXN_10157,MER_005,FakeCompany,CUST_2495,Customer 157,cust157@example.com,11049.99,INR,upi,,,captured,,,2026-09-01 13:14:00,2026-09-01 13:14:18
TXN_10158,MER_001,QuickBites Restaurant,CUST_6397,Customer 158,cust158@example.com,23226.38,INR,upi,,,captured,,,2026-09-01 13:16:00,2026-09-01 13:16:56
TXN_10159,MER_003,ApexRetail,CUST_7395,Customer 159,cust159@example.com,16306.12,INR,upi,,,captured,,,2026-09-01 13:18:00,2026-09-01 13:18:21
TXN_10160,MER_004,TechCorp Inc,CUST_1426,Customer 160,cust160@example.com,1468.48,INR,wallet,,,captured,,,2026-09-01 13:20:00,2026-09-01 13:20:57
TXN_10161,MER_003,ApexRetail,CUST_7225,Customer 161,cust161@example.com,19587.47,INR,card,VISA,3946,captured,,,2026-09-01 13:22:00,2026-09-01 13:22:31
TXN_10162,MER_001,QuickBites Restaurant,CUST_9547,Customer 162,cust162@example.com,12276.9,INR,card,RUPAY,1460,captured,,,2026-09-01 13:24:00,2026-09-01 13:24:18
TXN_10163,MER_002,GreenLeaf Pharmacy,CUST_8186,Customer 163,cust163@example.com,21504.13,INR,card,MASTERCARD,2030,captured,,,2026-09-01 13:26:00,2026-09-01 13:26:33
TXN_10164,MER_001,QuickBites Restaurant,CUST_6474,Customer 164,cust164@example.com,9708.59,INR,netbanking,,,captured,,,2026-09-01 13:28:00,2026-09-01 13:28:42
TXN_10165,MER_002,GreenLeaf Pharmacy,CUST_6293,Customer 165,cust165@example.com,7433.67,INR,card,RUPAY,8932,captured,,,2026-09-01 13:30:00,2026-09-01 13:30:27
TXN_10166,MER_001,QuickBites Restaurant,CUST_7031,Customer 166,cust166@example.com,11212.65,INR,card,RUPAY,8447,captured,,,2026-09-01 13:32:00,2026-09-01 13:32:13
TXN_10167,MER_005,FakeCompany,CUST_6779,Customer 167,cust167@example.com,9956.27,INR,upi,,,captured,,,2026-09-01 13:34:00,2026-09-01 13:34:51
TXN_10168,MER_002,GreenLeaf Pharmacy,CUST_7878,Customer 168,cust168@example.com,19271.8,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-01 13:36:00,
TXN_10169,MER_002,GreenLeaf Pharmacy,CUST_9444,Customer 169,cust169@example.com,14572.02,INR,card,MASTERCARD,7589,captured,,,2026-09-01 13:38:00,2026-09-01 13:38:42
TXN_10170,MER_001,QuickBites Restaurant,CUST_3157,Customer 170,cust170@example.com,23889.6,INR,netbanking,,,captured,,,2026-09-01 13:40:00,2026-09-01 13:40:40
TXN_10171,MER_005,FakeCompany,CUST_8330,Customer 171,cust171@example.com,23739.66,INR,netbanking,,,captured,,,2026-09-01 13:42:00,2026-09-01 13:42:46
TXN_10172,MER_004,TechCorp Inc,CUST_4426,Customer 172,cust172@example.com,2222.81,INR,wallet,,,captured,,,2026-09-01 13:44:00,2026-09-01 13:44:18
TXN_10173,MER_005,FakeCompany,CUST_9415,Customer 173,cust173@example.com,17057.72,INR,wallet,,,captured,,,2026-09-01 13:46:00,2026-09-01 13:46:48
TXN_10174,MER_001,QuickBites Restaurant,CUST_5759,Customer 174,cust174@example.com,21906.64,INR,netbanking,,,captured,,,2026-09-01 13:48:00,2026-09-01 13:48:44
TXN_10175,MER_003,ApexRetail,CUST_6936,Customer 175,cust175@example.com,11778.17,INR,wallet,,,captured,,,2026-09-01 13:50:00,2026-09-01 13:50:13
TXN_10176,MER_001,QuickBites Restaurant,CUST_8041,Customer 176,cust176@example.com,172.09,INR,wallet,,,captured,,,2026-09-01 13:52:00,2026-09-01 13:52:26
TXN_10177,MER_005,FakeCompany,CUST_6571,Customer 177,cust177@example.com,12541.13,INR,upi,,,captured,,,2026-09-01 13:54:00,2026-09-01 13:54:24
TXN_10178,MER_004,TechCorp Inc,CUST_9245,Customer 178,cust178@example.com,16913.35,INR,netbanking,,,captured,,,2026-09-01 13:56:00,2026-09-01 13:56:10
TXN_10179,MER_004,TechCorp Inc,CUST_3910,Customer 179,cust179@example.com,9835.03,INR,netbanking,,,captured,,,2026-09-01 13:58:00,2026-09-01 13:58:44
TXN_10180,MER_001,QuickBites Restaurant,CUST_4098,Customer 180,cust180@example.com,19406.64,INR,netbanking,,,captured,,,2026-09-01 14:00:00,2026-09-01 14:00:31
TXN_10181,MER_004,TechCorp Inc,CUST_6122,Customer 181,cust181@example.com,8735.8,INR,upi,,,captured,,,2026-09-01 14:02:00,2026-09-01 14:02:47
TXN_10182,MER_003,ApexRetail,CUST_3938,Customer 182,cust182@example.com,1516.87,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-01 14:04:00,
TXN_10183,MER_004,TechCorp Inc,CUST_7213,Customer 183,cust183@example.com,17756.94,INR,card,RUPAY,7888,captured,,,2026-09-01 14:06:00,2026-09-01 14:06:29
TXN_10184,MER_003,ApexRetail,CUST_7834,Customer 184,cust184@example.com,8170.58,INR,card,RUPAY,7397,captured,,,2026-09-01 14:08:00,2026-09-01 14:08:30
TXN_10185,MER_005,FakeCompany,CUST_5348,Customer 185,cust185@example.com,5400.36,INR,upi,,,captured,,,2026-09-01 14:10:00,2026-09-01 14:10:46
TXN_10186,MER_004,TechCorp Inc,CUST_5657,Customer 186,cust186@example.com,3370.04,INR,upi,,,captured,,,2026-09-01 14:12:00,2026-09-01 14:12:10
TXN_10187,MER_004,TechCorp Inc,CUST_6308,Customer 187,cust187@example.com,9714.41,INR,netbanking,,,captured,,,2026-09-01 14:14:00,2026-09-01 14:14:59
TXN_10188,MER_002,GreenLeaf Pharmacy,CUST_3581,Customer 188,cust188@example.com,17950.39,INR,card,VISA,7969,captured,,,2026-09-01 14:16:00,2026-09-01 14:16:15
TXN_10189,MER_003,ApexRetail,CUST_6950,Customer 189,cust189@example.com,2540.39,INR,card,RUPAY,6757,captured,,,2026-09-01 14:18:00,2026-09-01 14:18:49
TXN_10190,MER_003,ApexRetail,CUST_1138,Customer 190,cust190@example.com,17069.37,INR,wallet,,,captured,,,2026-09-01 14:20:00,2026-09-01 14:20:35
TXN_10191,MER_002,GreenLeaf Pharmacy,CUST_3401,Customer 191,cust191@example.com,20275.76,INR,upi,,,captured,,,2026-09-01 14:22:00,2026-09-01 14:22:24
TXN_10192,MER_005,FakeCompany,CUST_7548,Customer 192,cust192@example.com,2907.92,INR,wallet,,,captured,,,2026-09-01 14:24:00,2026-09-01 14:24:10
TXN_10193,MER_002,GreenLeaf Pharmacy,CUST_7654,Customer 193,cust193@example.com,22843.24,INR,card,MASTERCARD,5195,captured,,,2026-09-01 14:26:00,2026-09-01 14:26:42
TXN_10194,MER_003,ApexRetail,CUST_7745,Customer 194,cust194@example.com,9446.78,INR,card,RUPAY,7275,captured,,,2026-09-01 14:28:00,2026-09-01 14:28:27
TXN_10195,MER_003,ApexRetail,CUST_2804,Customer 195,cust195@example.com,6301.22,INR,netbanking,,,captured,,,2026-09-01 14:30:00,2026-09-01 14:30:33
TXN_10196,MER_002,GreenLeaf Pharmacy,CUST_8458,Customer 196,cust196@example.com,24416.12,INR,netbanking,,,captured,,,2026-09-01 14:32:00,2026-09-01 14:32:57
TXN_10197,MER_001,QuickBites Restaurant,CUST_1074,Customer 197,cust197@example.com,2499.66,INR,netbanking,,,captured,,,2026-09-01 14:34:00,2026-09-01 14:34:13
TXN_10198,MER_004,TechCorp Inc,CUST_7586,Customer 198,cust198@example.com,5531.08,INR,netbanking,,,captured,,,2026-09-01 14:36:00,2026-09-01 14:36:37
TXN_10199,MER_004,TechCorp Inc,CUST_2218,Customer 199,cust199@example.com,19525.3,INR,card,VISA,1935,captured,,,2026-09-01 14:38:00,2026-09-01 14:38:47
TXN_10200,MER_005,FakeCompany,CUST_7019,Customer 200,cust200@example.com,2358.62,INR,card,RUPAY,7889,captured,,,2026-09-01 14:40:00,2026-09-01 14:40:10
TXN_10201,MER_002,GreenLeaf Pharmacy,CUST_4339,Customer 201,cust201@example.com,8962.0,INR,card,RUPAY,4870,captured,,,2026-09-01 14:42:00,2026-09-01 14:42:10
TXN_10202,MER_003,ApexRetail,CUST_4014,Customer 202,cust202@example.com,22200.31,INR,upi,,,captured,,,2026-09-01 14:44:00,2026-09-01 14:44:31
TXN_10203,MER_005,FakeCompany,CUST_2542,Customer 203,cust203@example.com,19019.43,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-01 14:46:00,
TXN_10204,MER_002,GreenLeaf Pharmacy,CUST_3270,Customer 204,cust204@example.com,8820.84,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-01 14:48:00,
TXN_10205,MER_001,QuickBites Restaurant,CUST_4993,Customer 205,cust205@example.com,7898.4,INR,netbanking,,,captured,,,2026-09-01 14:50:00,2026-09-01 14:50:17
TXN_10206,MER_003,ApexRetail,CUST_5763,Customer 206,cust206@example.com,15545.77,INR,netbanking,,,captured,,,2026-09-01 14:52:00,2026-09-01 14:52:47
TXN_10207,MER_002,GreenLeaf Pharmacy,CUST_9287,Customer 207,cust207@example.com,17072.38,INR,netbanking,,,captured,,,2026-09-01 14:54:00,2026-09-01 14:54:52
TXN_10208,MER_002,GreenLeaf Pharmacy,CUST_5096,Customer 208,cust208@example.com,2468.99,INR,netbanking,,,captured,,,2026-09-01 14:56:00,2026-09-01 14:56:39
TXN_10209,MER_002,GreenLeaf Pharmacy,CUST_1613,Customer 209,cust209@example.com,10756.41,INR,netbanking,,,captured,,,2026-09-01 14:58:00,2026-09-01 14:58:38
TXN_10210,MER_004,TechCorp Inc,CUST_4011,Customer 210,cust210@example.com,996.93,INR,card,RUPAY,3275,failed,ERR_01,Insufficient Funds,2026-09-01 15:00:00,
TXN_10211,MER_002,GreenLeaf Pharmacy,CUST_9556,Customer 211,cust211@example.com,16684.19,INR,netbanking,,,captured,,,2026-09-01 15:02:00,2026-09-01 15:02:30
TXN_10212,MER_003,ApexRetail,CUST_3666,Customer 212,cust212@example.com,17119.51,INR,upi,,,captured,,,2026-09-01 15:04:00,2026-09-01 15:04:53
TXN_10213,MER_001,QuickBites Restaurant,CUST_8922,Customer 213,cust213@example.com,4939.49,INR,wallet,,,captured,,,2026-09-01 15:06:00,2026-09-01 15:06:40
TXN_10214,MER_002,GreenLeaf Pharmacy,CUST_9372,Customer 214,cust214@example.com,22511.26,INR,card,VISA,4825,captured,,,2026-09-01 15:08:00,2026-09-01 15:08:13
TXN_10215,MER_001,QuickBites Restaurant,CUST_9344,Customer 215,cust215@example.com,23509.1,INR,wallet,,,captured,,,2026-09-01 15:10:00,2026-09-01 15:10:10
TXN_10216,MER_003,ApexRetail,CUST_3102,Customer 216,cust216@example.com,5639.44,INR,wallet,,,captured,,,2026-09-01 15:12:00,2026-09-01 15:12:55
TXN_10217,MER_005,FakeCompany,CUST_4111,Customer 217,cust217@example.com,22025.94,INR,netbanking,,,captured,,,2026-09-01 15:14:00,2026-09-01 15:14:53
TXN_10218,MER_002,GreenLeaf Pharmacy,CUST_6162,Customer 218,cust218@example.com,9854.66,INR,upi,,,captured,,,2026-09-01 15:16:00,2026-09-01 15:16:37
TXN_10219,MER_002,GreenLeaf Pharmacy,CUST_8401,Customer 219,cust219@example.com,6662.2,INR,upi,,,captured,,,2026-09-01 15:18:00,2026-09-01 15:18:50
TXN_10220,MER_005,FakeCompany,CUST_2110,Customer 220,cust220@example.com,16305.88,INR,wallet,,,captured,,,2026-09-01 15:20:00,2026-09-01 15:20:56
TXN_10221,MER_004,TechCorp Inc,CUST_4810,Customer 221,cust221@example.com,16074.31,INR,wallet,,,captured,,,2026-09-01 15:22:00,2026-09-01 15:22:52
TXN_10222,MER_003,ApexRetail,CUST_9253,Customer 222,cust222@example.com,20383.02,INR,card,RUPAY,9492,captured,,,2026-09-01 15:24:00,2026-09-01 15:24:40
TXN_10223,MER_001,QuickBites Restaurant,CUST_4146,Customer 223,cust223@example.com,959.26,INR,wallet,,,captured,,,2026-09-01 15:26:00,2026-09-01 15:26:32
TXN_10224,MER_005,FakeCompany,CUST_5660,Customer 224,cust224@example.com,15469.96,INR,wallet,,,captured,,,2026-09-01 15:28:00,2026-09-01 15:28:28
TXN_10225,MER_002,GreenLeaf Pharmacy,CUST_3928,Customer 225,cust225@example.com,20458.46,INR,upi,,,captured,,,2026-09-01 15:30:00,2026-09-01 15:30:42
TXN_10226,MER_005,FakeCompany,CUST_1455,Customer 226,cust226@example.com,3511.55,INR,card,VISA,9818,captured,,,2026-09-01 15:32:00,2026-09-01 15:32:43
TXN_10227,MER_001,QuickBites Restaurant,CUST_1900,Customer 227,cust227@example.com,13478.97,INR,netbanking,,,captured,,,2026-09-01 15:34:00,2026-09-01 15:34:41
TXN_10228,MER_004,TechCorp Inc,CUST_4594,Customer 228,cust228@example.com,338.53,INR,netbanking,,,captured,,,2026-09-01 15:36:00,2026-09-01 15:36:27
TXN_10229,MER_001,QuickBites Restaurant,CUST_2089,Customer 229,cust229@example.com,16771.85,INR,wallet,,,captured,,,2026-09-01 15:38:00,2026-09-01 15:38:34
TXN_10230,MER_002,GreenLeaf Pharmacy,CUST_2434,Customer 230,cust230@example.com,14530.53,INR,card,VISA,6548,captured,,,2026-09-01 15:40:00,2026-09-01 15:40:35
TXN_10231,MER_002,GreenLeaf Pharmacy,CUST_9512,Customer 231,cust231@example.com,20888.21,INR,netbanking,,,captured,,,2026-09-01 15:42:00,2026-09-01 15:42:15
TXN_10232,MER_004,TechCorp Inc,CUST_7674,Customer 232,cust232@example.com,8520.55,INR,wallet,,,captured,,,2026-09-01 15:44:00,2026-09-01 15:44:50
TXN_10233,MER_004,TechCorp Inc,CUST_1058,Customer 233,cust233@example.com,6793.83,INR,upi,,,captured,,,2026-09-01 15:46:00,2026-09-01 15:46:48
TXN_10234,MER_004,TechCorp Inc,CUST_9301,Customer 234,cust234@example.com,24144.37,INR,netbanking,,,captured,,,2026-09-01 15:48:00,2026-09-01 15:48:19
TXN_10235,MER_005,FakeCompany,CUST_8552,Customer 235,cust235@example.com,21626.09,INR,card,RUPAY,9206,captured,,,2026-09-01 15:50:00,2026-09-01 15:50:58
TXN_10236,MER_002,GreenLeaf Pharmacy,CUST_2823,Customer 236,cust236@example.com,11758.16,INR,card,MASTERCARD,2705,captured,,,2026-09-01 15:52:00,2026-09-01 15:52:31
TXN_10237,MER_001,QuickBites Restaurant,CUST_8841,Customer 237,cust237@example.com,15357.51,INR,card,VISA,6344,captured,,,2026-09-01 15:54:00,2026-09-01 15:54:49
TXN_10238,MER_002,GreenLeaf Pharmacy,CUST_8646,Customer 238,cust238@example.com,8371.13,INR,upi,,,captured,,,2026-09-01 15:56:00,2026-09-01 15:56:25
TXN_10239,MER_005,FakeCompany,CUST_4506,Customer 239,cust239@example.com,17769.39,INR,card,MASTERCARD,5199,captured,,,2026-09-01 15:58:00,2026-09-01 15:58:20
TXN_10240,MER_001,QuickBites Restaurant,CUST_5889,Customer 240,cust240@example.com,11428.82,INR,netbanking,,,captured,,,2026-09-01 16:00:00,2026-09-01 16:00:25
TXN_10241,MER_003,ApexRetail,CUST_4472,Customer 241,cust241@example.com,2607.61,INR,card,RUPAY,2121,captured,,,2026-09-01 16:02:00,2026-09-01 16:02:22
TXN_10242,MER_004,TechCorp Inc,CUST_7147,Customer 242,cust242@example.com,19408.5,INR,netbanking,,,captured,,,2026-09-01 16:04:00,2026-09-01 16:04:53
TXN_10243,MER_003,ApexRetail,CUST_3228,Customer 243,cust243@example.com,11330.73,INR,card,VISA,8740,captured,,,2026-09-01 16:06:00,2026-09-01 16:06:41
TXN_10244,MER_002,GreenLeaf Pharmacy,CUST_8675,Customer 244,cust244@example.com,6961.0,INR,card,VISA,9114,captured,,,2026-09-01 16:08:00,2026-09-01 16:08:38
TXN_10245,MER_005,FakeCompany,CUST_7645,Customer 245,cust245@example.com,4053.13,INR,upi,,,captured,,,2026-09-01 16:10:00,2026-09-01 16:10:18
TXN_10246,MER_001,QuickBites Restaurant,CUST_3757,Customer 246,cust246@example.com,24373.34,INR,card,MASTERCARD,8764,captured,,,2026-09-01 16:12:00,2026-09-01 16:12:40
TXN_10247,MER_005,FakeCompany,CUST_7175,Customer 247,cust247@example.com,2317.19,INR,card,VISA,7274,captured,,,2026-09-01 16:14:00,2026-09-01 16:14:55
TXN_10248,MER_003,ApexRetail,CUST_4158,Customer 248,cust248@example.com,7993.24,INR,upi,,,captured,,,2026-09-01 16:16:00,2026-09-01 16:16:16
TXN_10249,MER_003,ApexRetail,CUST_9306,Customer 249,cust249@example.com,10088.36,INR,upi,,,captured,,,2026-09-01 16:18:00,2026-09-01 16:19:00
TXN_10250,MER_001,QuickBites Restaurant,CUST_5935,Customer 250,cust250@example.com,19445.73,INR,wallet,,,captured,,,2026-09-01 16:20:00,2026-09-01 16:20:32
TXN_10251,MER_001,QuickBites Restaurant,CUST_5247,Customer 251,cust251@example.com,14910.31,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-01 16:22:00,
TXN_10252,MER_003,ApexRetail,CUST_4657,Customer 252,cust252@example.com,4145.08,INR,wallet,,,captured,,,2026-09-01 16:24:00,2026-09-01 16:24:38
TXN_10253,MER_004,TechCorp Inc,CUST_4249,Customer 253,cust253@example.com,12157.32,INR,card,MASTERCARD,5335,captured,,,2026-09-01 16:26:00,2026-09-01 16:27:00
TXN_10254,MER_001,QuickBites Restaurant,CUST_8934,Customer 254,cust254@example.com,1063.22,INR,card,RUPAY,8670,captured,,,2026-09-01 16:28:00,2026-09-01 16:28:17
TXN_10255,MER_001,QuickBites Restaurant,CUST_8928,Customer 255,cust255@example.com,16466.2,INR,upi,,,captured,,,2026-09-01 16:30:00,2026-09-01 16:31:00
TXN_10256,MER_001,QuickBites Restaurant,CUST_5285,Customer 256,cust256@example.com,15438.95,INR,wallet,,,captured,,,2026-09-01 16:32:00,2026-09-01 16:32:52
TXN_10257,MER_002,GreenLeaf Pharmacy,CUST_7538,Customer 257,cust257@example.com,14515.07,INR,upi,,,captured,,,2026-09-01 16:34:00,2026-09-01 16:34:56
TXN_10258,MER_002,GreenLeaf Pharmacy,CUST_3617,Customer 258,cust258@example.com,21929.91,INR,netbanking,,,captured,,,2026-09-01 16:36:00,2026-09-01 16:36:45
TXN_10259,MER_002,GreenLeaf Pharmacy,CUST_6504,Customer 259,cust259@example.com,12040.91,INR,card,MASTERCARD,4774,captured,,,2026-09-01 16:38:00,2026-09-01 16:38:52
TXN_10260,MER_004,TechCorp Inc,CUST_5625,Customer 260,cust260@example.com,7822.44,INR,card,RUPAY,1554,captured,,,2026-09-01 16:40:00,2026-09-01 16:40:59
TXN_10261,MER_005,FakeCompany,CUST_5542,Customer 261,cust261@example.com,5857.7,INR,card,RUPAY,1257,captured,,,2026-09-01 16:42:00,2026-09-01 16:42:25
TXN_10262,MER_003,ApexRetail,CUST_7339,Customer 262,cust262@example.com,22655.5,INR,netbanking,,,captured,,,2026-09-01 16:44:00,2026-09-01 16:44:38
TXN_10263,MER_003,ApexRetail,CUST_8062,Customer 263,cust263@example.com,13345.06,INR,card,VISA,4496,captured,,,2026-09-01 16:46:00,2026-09-01 16:46:44
TXN_10264,MER_002,GreenLeaf Pharmacy,CUST_3875,Customer 264,cust264@example.com,21630.6,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-01 16:48:00,
TXN_10265,MER_002,GreenLeaf Pharmacy,CUST_7623,Customer 265,cust265@example.com,3077.62,INR,upi,,,captured,,,2026-09-01 16:50:00,2026-09-01 16:50:10
TXN_10266,MER_003,ApexRetail,CUST_4211,Customer 266,cust266@example.com,21101.42,INR,netbanking,,,captured,,,2026-09-01 16:52:00,2026-09-01 16:52:32
TXN_10267,MER_004,TechCorp Inc,CUST_9965,Customer 267,cust267@example.com,5349.91,INR,netbanking,,,captured,,,2026-09-01 16:54:00,2026-09-01 16:54:41
TXN_10268,MER_005,FakeCompany,CUST_5139,Customer 268,cust268@example.com,10041.38,INR,upi,,,captured,,,2026-09-01 16:56:00,2026-09-01 16:56:44
TXN_10269,MER_004,TechCorp Inc,CUST_6546,Customer 269,cust269@example.com,6444.56,INR,wallet,,,captured,,,2026-09-01 16:58:00,2026-09-01 16:58:11
TXN_10270,MER_005,FakeCompany,CUST_4188,Customer 270,cust270@example.com,13411.29,INR,wallet,,,captured,,,2026-09-01 17:00:00,2026-09-01 17:00:28
TXN_10271,MER_004,TechCorp Inc,CUST_3397,Customer 271,cust271@example.com,11491.7,INR,wallet,,,captured,,,2026-09-01 17:02:00,2026-09-01 17:02:27
TXN_10272,MER_005,FakeCompany,CUST_8012,Customer 272,cust272@example.com,10225.7,INR,upi,,,captured,,,2026-09-01 17:04:00,2026-09-01 17:04:18
TXN_10273,MER_003,ApexRetail,CUST_1537,Customer 273,cust273@example.com,17973.48,INR,card,MASTERCARD,5470,captured,,,2026-09-01 17:06:00,2026-09-01 17:06:26
TXN_10274,MER_003,ApexRetail,CUST_5290,Customer 274,cust274@example.com,9689.2,INR,card,RUPAY,9406,captured,,,2026-09-01 17:08:00,2026-09-01 17:08:12
TXN_10275,MER_001,QuickBites Restaurant,CUST_4165,Customer 275,cust275@example.com,9208.54,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-01 17:10:00,
TXN_10276,MER_004,TechCorp Inc,CUST_1980,Customer 276,cust276@example.com,18871.94,INR,upi,,,captured,,,2026-09-01 17:12:00,2026-09-01 17:12:32
TXN_10277,MER_001,QuickBites Restaurant,CUST_8510,Customer 277,cust277@example.com,7686.09,INR,upi,,,captured,,,2026-09-01 17:14:00,2026-09-01 17:14:18
TXN_10278,MER_004,TechCorp Inc,CUST_8325,Customer 278,cust278@example.com,12767.53,INR,upi,,,captured,,,2026-09-01 17:16:00,2026-09-01 17:16:42
TXN_10279,MER_001,QuickBites Restaurant,CUST_6888,Customer 279,cust279@example.com,14755.62,INR,wallet,,,captured,,,2026-09-01 17:18:00,2026-09-01 17:18:54
TXN_10280,MER_003,ApexRetail,CUST_1630,Customer 280,cust280@example.com,6143.49,INR,netbanking,,,captured,,,2026-09-01 17:20:00,2026-09-01 17:20:13
TXN_10281,MER_003,ApexRetail,CUST_6426,Customer 281,cust281@example.com,14142.22,INR,netbanking,,,captured,,,2026-09-01 17:22:00,2026-09-01 17:22:55
TXN_10282,MER_003,ApexRetail,CUST_3677,Customer 282,cust282@example.com,10902.97,INR,netbanking,,,captured,,,2026-09-01 17:24:00,2026-09-01 17:24:18
TXN_10283,MER_002,GreenLeaf Pharmacy,CUST_3320,Customer 283,cust283@example.com,1277.56,INR,card,MASTERCARD,4371,captured,,,2026-09-01 17:26:00,2026-09-01 17:26:26
TXN_10284,MER_003,ApexRetail,CUST_5742,Customer 284,cust284@example.com,8507.88,INR,card,MASTERCARD,5791,captured,,,2026-09-01 17:28:00,2026-09-01 17:28:41
TXN_10285,MER_004,TechCorp Inc,CUST_9591,Customer 285,cust285@example.com,21509.87,INR,wallet,,,captured,,,2026-09-01 17:30:00,2026-09-01 17:30:54
TXN_10286,MER_001,QuickBites Restaurant,CUST_3727,Customer 286,cust286@example.com,22105.04,INR,upi,,,captured,,,2026-09-01 17:32:00,2026-09-01 17:32:56
TXN_10287,MER_002,GreenLeaf Pharmacy,CUST_1679,Customer 287,cust287@example.com,7893.8,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-01 17:34:00,
TXN_10288,MER_004,TechCorp Inc,CUST_6760,Customer 288,cust288@example.com,8399.41,INR,card,MASTERCARD,6790,captured,,,2026-09-01 17:36:00,2026-09-01 17:36:28
TXN_10289,MER_005,FakeCompany,CUST_9506,Customer 289,cust289@example.com,17918.94,INR,netbanking,,,captured,,,2026-09-01 17:38:00,2026-09-01 17:38:15
TXN_10290,MER_002,GreenLeaf Pharmacy,CUST_2010,Customer 290,cust290@example.com,442.47,INR,netbanking,,,captured,,,2026-09-01 17:40:00,2026-09-01 17:40:54
TXN_10291,MER_004,TechCorp Inc,CUST_5130,Customer 291,cust291@example.com,8888.49,INR,wallet,,,captured,,,2026-09-01 17:42:00,2026-09-01 17:42:47
TXN_10292,MER_003,ApexRetail,CUST_6239,Customer 292,cust292@example.com,236.62,INR,card,RUPAY,7676,captured,,,2026-09-01 17:44:00,2026-09-01 17:44:23
TXN_10293,MER_005,FakeCompany,CUST_4312,Customer 293,cust293@example.com,8580.6,INR,netbanking,,,captured,,,2026-09-01 17:46:00,2026-09-01 17:46:48
TXN_10294,MER_004,TechCorp Inc,CUST_9453,Customer 294,cust294@example.com,23883.3,INR,netbanking,,,captured,,,2026-09-01 17:48:00,2026-09-01 17:48:54
TXN_10295,MER_001,QuickBites Restaurant,CUST_1351,Customer 295,cust295@example.com,8361.04,INR,wallet,,,captured,,,2026-09-01 17:50:00,2026-09-01 17:50:18
TXN_10296,MER_002,GreenLeaf Pharmacy,CUST_3293,Customer 296,cust296@example.com,19024.48,INR,upi,,,captured,,,2026-09-01 17:52:00,2026-09-01 17:52:36
